year,month,day,hour,minute,lat1,lat2,lat3,lon1,lon2,lon3,wp1,wp2,wp3,size1,size2,size3,d1,d2,d3,mask1,mask2,mask3
2020,9,5,15,0,11.0,10.894047959246592,11.019415509869608,-18.899999999999984,-18.797346513377313,-18.706271001893406,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,441.47067131636925,448.83256613543824,432.4776417665343,1,1,1
2020,9,5,15,0,11.0,10.859589381224529,10.921578369373568,-18.849999999999984,-18.915532429319537,-19.142702989626407,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,439.59431391039857,456.70945525231315,459.40061012407097,1,1,1
2020,9,5,15,0,11.0,11.059224055412916,11.001022691328492,-18.799999999999983,-18.747788945564004,-18.846917426675013,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,437.7770016853581,429.7002510105571,439.3735246666014,1,1,1
2020,9,5,15,0,11.0,10.716925851589917,10.931457096694647,-18.749999999999982,-18.834129064553053,-18.910455453844307,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,436.01947300507726,468.7873187045887,449.01395900754795,1,1,1
2020,9,5,15,0,11.0,10.967742857666797,11.377237180242107,-18.69999999999998,-18.619189828637072,-18.665084437433613,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,434.3224536970626,435.14654486055673,393.3237088406815,1,1,1
2020,9,5,15,0,11.0,11.051510078144553,10.616245756940192,-18.64999999999998,-18.664889183153214,-18.655302775089826,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,432.6866557890465,427.7023041654531,473.79337293979927,1,1,1
2020,9,5,15,0,11.0,11.012046041988205,10.961527807043776,-18.59999999999998,-18.10735157750292,-18.539690531533257,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,431.11277623224004,417.72935574964384,433.41978778743805,1,1,1
2020,9,5,15,0,11.0,10.99305764605895,11.228564562903005,-18.54999999999998,-18.783735607523887,-18.399613393462623,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,429.60149561556045,437.92909727904214,400.7856735564412,1,1,1
2020,9,5,15,0,11.0,11.15820638940861,11.28055886218722,-18.49999999999998,-18.681877490958925,-18.780370212558434,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,428.1534768753668,416.9817465134002,407.68217610177567,1,1,1
2020,9,5,15,0,11.0,11.117371418760055,10.801892734973862,-18.449999999999978,-18.01190887483798,-18.563259545920534,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,426.76936400548936,404.54590809228887,451.2206913671479,1,1,1
2020,9,5,15,0,11.0,11.019930273017529,10.689867313786774,-18.399999999999977,-18.500695130823217,-18.38628740503877,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,425.4497807725639,426.03342130935437,458.7088998165755,1,1,1
2020,9,5,15,0,11.0,10.787539257254778,10.81611515315324,-18.349999999999977,-18.25528151387294,-18.04001311899647,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,424.19532944187927,445.1678785224288,438.13915527702983,1,1,1
2020,9,5,15,0,11.0,10.843349341532752,11.162703443473934,-18.299999999999976,-18.36441230324111,-18.546172863286767,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,423.0065895191169,441.5306802050171,412.09877117460445,1,1,1
2020,9,5,15,0,11.0,11.045491986920826,10.678503353087754,-18.249999999999975,-17.98857144914349,-18.213073228293513,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,421.8841165134945,412.1018850411185,456.24285705782177,1,1,1
2020,9,5,15,0,11.0,11.051976558849685,10.752609857824384,-18.199999999999974,-18.043635425644514,-18.46409132261683,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,420.82844072792,412.24878405863893,453.8329742386665,1,1,1
2020,9,5,15,0,11.0,11.10438831312338,11.050098570069176,-18.149999999999974,-18.090603065353335,-18.08071035810058,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,419.84006608182693,407.3005530378828,413.0823791109873,1,1,1
2020,9,5,15,0,11.0,10.863995055684303,11.058614494659736,-18.099999999999973,-18.053549260567774,-18.242870283605246,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,418.919468972364,433.0814640669442,415.34265268221753,1,1,1
2020,9,5,15,0,11.0,11.37315490222895,10.761739300559471,-18.049999999999972,-17.955233415817617,-17.918689278273206,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,418.0670971795919,375.5139735195175,442.47976296306746,1,1,1
2020,9,5,15,0,11.0,10.805063665954536,11.23171911580148,-17.99999999999997,-17.84258307925148,-18.164136463670314,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,417.28336882125353,436.8467796778952,394.7867910991386,1,1,1
2020,9,5,15,0,11.0,11.192675225848864,11.164412031998898,-17.94999999999997,-17.86744381461267,-17.570641403469182,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,416.5686713625633,394.23749983713174,395.1513334895228,1,1,1
2020,9,5,15,0,11.0,10.950922376799426,10.822097114074895,-17.89999999999997,-18.05074723287147,-18.063162056993058,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,415.92336068628384,423.4754860592334,437.8436495361772,1,1,1
2020,9,5,15,0,11.0,10.984579658117179,11.055338159866004,-17.84999999999997,-17.78176960503664,-17.684563350192764,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,415.34776022813514,416.3842609060798,407.8001886895788,1,1,1
2020,9,5,15,0,11.0,11.00260037837558,10.947068633352409,-17.79999999999997,-17.509293184568506,-17.255966166682043,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,414.8421601823141,413.01109750782877,419.78910651374497,1,1,1
2020,9,5,15,0,11.0,11.125133469553,10.785821500387778,-17.749999999999968,-17.921431511283224,-17.65350551695133,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,414.4068167815803,402.3766540701641,437.55531213636345,1,1,1
2020,9,5,15,0,11.0,10.95530744293483,11.09464752491471,-17.699999999999967,-17.557199901181548,-17.71456578253134,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,414.04195165600987,418.3577422411541,403.6388768084363,1,1,1
2020,9,5,15,0,11.0,10.830641256386318,10.910697009586595,-17.649999999999967,-17.95296944493714,-17.47872024113527,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,413.74775127410913,435.29884209916406,423.207356219904,1,1,1
2020,9,5,15,0,11.0,11.042818748826042,11.034636185170237,-17.599999999999966,-17.849147755742365,-17.5229365240542,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,413.52436646955056,410.60091300383493,409.4680431622359,1,1,1
2020,9,5,15,0,11.0,10.823228512759773,11.0116417436892,-17.549999999999965,-17.51925497881086,-17.77859405956609,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,413.37191205630677,432.9678210108662,413.35689930717547,1,1,1
2020,9,5,15,0,11.0,11.071557472069657,11.216610248635055,-17.499999999999964,-17.387843094726318,-17.289239589592984,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,413.29046653447006,405.41114358866594,389.6695476843164,1,1,1
2020,9,5,15,0,11.0,10.724466126408581,11.103007053441733,-17.449999999999964,-17.63756500798299,-17.347242809817523,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,413.2800718885038,444.29566827664667,402.0336749201393,1,1,1
2020,9,5,15,0,11.0,11.10300953726121,11.114178102138633,-17.399999999999963,-16.629453701869018,-17.172886871963843,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,413.3407334791395,411.9602744127713,401.85132155912754,1,1,1
2020,9,5,15,0,11.0,11.190800352698641,10.93694615107193,-17.349999999999962,-17.219721749738802,-17.19820615590131,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,413.472420029562,392.9790018669056,421.3007845987033,1,1,1
2020,9,5,15,0,11.0,10.845434957092486,10.90292729043418,-17.29999999999996,-17.347363721347964,-17.283625172122697,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,413.67506370597096,430.66008718239755,424.53876579669975,1,1,1
2020,9,5,15,0,11.0,11.4629317133347,11.137252038074903,-17.24999999999996,-17.62345303851831,-17.572543174237893,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,413.9485602920318,362.19296027272,398.1760355142057,1,1,1
2020,9,5,15,0,11.0,10.905613626842113,11.012856003819092,-17.19999999999996,-16.982209880606487,-17.415548955585823,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,414.2927694561727,427.02626731116555,411.8848673006324,1,1,1
2020,9,5,15,0,11.0,10.856939258148007,10.853926673656572,-17.14999999999996,-17.014080450213026,-17.106708282083563,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,414.7075151101312,431.9914889540869,431.2974335637269,1,1,1
2020,9,5,15,0,11.0,11.009114367980763,11.428788817865065,-17.09999999999996,-17.230320069521124,-16.973216195536356,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,415.19258585662385,413.0640745030086,369.49734789934683,1,1,1
2020,9,5,15,0,11.0,10.594971482668479,10.867642707046322,-17.049999999999958,-17.012709137046073,-16.879513333040713,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,415.74773552349893,460.96199536299804,432.71701261352365,1,1,1
2020,9,5,15,0,11.0,10.841495852313459,11.100997455796092,-16.999999999999957,-17.022947288293338,-16.826848961165933,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,416.37268378125026,433.5898045735465,407.99848863904907,1,1,1
2020,9,5,15,0,11.0,10.759940718588846,10.905010937767809,-16.949999999999957,-17.016900247168145,-17.080665846514698,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,417.06711684032473,442.6759444689218,425.90934299642964,1,1,1
2020,9,5,15,0,11.0,11.353090848056219,10.74782320913299,-16.899999999999956,-16.819003657807766,-16.716427610589,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,417.8306882242323,380.5557886107378,448.77212910971156,1,1,1
2020,9,5,15,0,11.0,11.424431239402526,10.696126006809198,-16.849999999999955,-16.643506947889726,-16.946846814573206,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,418.6630196141074,376.80490623728457,450.61882616000634,1,1,1
2020,9,5,15,0,11.0,11.253382229837325,11.088763885629247,-16.799999999999955,-16.94153389312371,-16.645073189314086,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,419.56370176002906,389.2962294009502,413.13749577018416,1,1,1
2020,9,5,15,0,11.0,10.814613905684384,10.351746531986185,-16.749999999999954,-16.761905071212315,-16.954877528266813,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,420.53229545413024,440.58582169974306,488.5377361864806,1,1,1
2020,9,5,15,0,11.0,10.949486369721368,11.326482260786326,-16.699999999999953,-16.949556636392924,-16.98602827559208,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,421.56833256028773,422.6406817108451,380.5655416474332,1,1,1
2020,9,5,15,0,11.0,10.911991102660604,11.288254657813223,-16.649999999999952,-16.623851884542734,-16.93717243023584,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,422.67131709499387,432.8379516145643,385.53037909877935,1,1,1
2020,9,5,15,0,11.0,11.232632750430993,10.80369826979041,-16.59999999999995,-16.597953387796036,-16.5075793051473,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,423.8407263538736,398.7018188039062,447.38299843452415,1,1,1
2020,9,5,15,0,11.0,11.039811939114694,11.013960416998003,-16.54999999999995,-16.67004337543171,-16.627062719372304,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,425.0760120782166,417.8877053072381,421.68325279839485,1,1,1
2020,9,5,15,0,11.0,11.02270346905025,11.317203363229071,-16.49999999999995,-16.36757386509574,-16.74756309976532,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,426.37660165584816,427.70581004153144,385.9684870290775,1,1,1
2020,9,5,15,0,11.0,11.426606674931254,10.969642980992884,-16.44999999999995,-16.84041755990445,-16.332336558703034,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,427.7418993506688,372.092556841761,434.44478820465724,1,1,1
2020,9,5,15,0,11.0,11.056198373547007,10.958375549928546,-16.39999999999995,-16.52453990396407,-16.498600186931714,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,429.17128755522646,419.664028680104,430.9032824606177,1,1,1
2020,9,5,15,0,11.0,10.882127048611158,11.07140309719301,-16.349999999999948,-16.180079580595745,-16.48858191905208,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,430.66412806078444,448.64983752136976,418.99354779667755,1,1,1
2020,9,5,15,0,11.0,11.17991997508665,11.162572423767791,-16.299999999999947,-16.238540095824625,-16.174074231615226,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,432.21976333945736,415.2064532302548,419.31823014232714,1,1,1
2020,9,5,15,0,11.0,10.834200997815586,11.149458721024653,-16.249999999999947,-16.362036208039342,-16.127925946913255,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,433.83751783315824,448.04504186448906,422.38631078157994,1,1,1
2020,9,5,15,0,11.0,10.99581968120717,11.255532979157685,-16.199999999999946,-16.17653452333819,-16.31831427776711,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,435.51669924428245,436.7663866311609,404.50232152708645,1,1,1
2020,9,5,15,0,11.0,11.109419476234008,10.956463759354556,-16.149999999999945,-16.190438530486723,-15.930244629602507,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,437.2565998232754,424.31614192489684,450.1035124343344,1,1,1
2020,9,5,15,0,11.0,11.165083269797606,11.261095761430866,-16.099999999999945,-15.937298072799816,-16.095799231673393,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,439.05649764847396,428.3186704733912,411.98288963497106,1,1,1
2020,9,5,15,0,11.0,11.136390594258993,11.064833270497688,-16.049999999999944,-16.112053351318636,-16.076028610873482,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,440.9156578938727,424.34472110451173,433.16891820399474,1,1,1
2020,9,5,15,0,11.0,11.019399192998543,10.836355863353305,-15.999999999999943,-15.880968594912561,-15.581522544862851,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,442.83333408074736,445.6364101895019,477.4783867634812,1,1,1
2020,9,5,15,0,11.0,10.798796523700059,11.231622174700014,-15.949999999999942,-16.19283772255749,-15.791667461207355,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,444.8087693093594,457.0513467546823,427.95013423167103,1,1,1
2020,9,5,15,0,11.0,11.124823963410432,10.997550645430618,-15.899999999999942,-15.774330898147086,-16.07945087429711,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,446.841197467268,439.5287883358945,440.06961880382136,1,1,1
2020,9,5,15,0,11.0,11.015160911638745,11.19502394668355,-15.849999999999941,-15.985432342302364,-15.879411476300369,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,448.92984441108473,441.83043413557664,427.7316794981794,1,1,1
2020,9,5,15,0,11.0,10.834900560641497,11.082586290855124,-15.79999999999994,-15.864277168330538,-15.912744910560736,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,451.0739291188139,465.3251850119787,437.81805492540576,1,1,1
2020,9,5,15,0,11.0,10.835555920886714,11.048993314221745,-15.74999999999994,-15.701262557701558,-15.851388635074166,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,453.2726648102359,472.1457446051637,443.8539859592705,1,1,1
2020,9,5,15,0,11.0,10.905792338876335,10.710383131700535,-15.699999999999939,-15.653590012528412,-15.98149275487525,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,455.52526003309566,467.15938258037556,473.7372262040068,1,1,1
2020,9,5,15,0,11.0,10.856311155749513,11.0621815131196,-15.649999999999938,-15.692689430342307,-15.354928756610027,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,457.83091971315946,470.4135984694193,466.42626895450906,1,1,1
2020,9,5,15,0,11.0,11.171531924640403,10.996196758419462,-15.599999999999937,-15.631987705992623,-15.800505872927499,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,460.1888461665009,441.5371447260744,451.43999424205737,1,1,1
2020,9,5,15,0,11.0,10.996297372801521,11.064543712067618,-15.549999999999937,-15.607731727783964,-15.715446188710402,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,462.59824007265536,460.1915347025106,448.30256665676745,1,1,1
2020,9,5,15,0,11.0,11.103869302848235,10.978247970308628,-15.499999999999936,-15.19345221739942,-15.419657655580147,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,465.0583014075613,471.29356930668877,471.2518334212002,1,1,1
2020,9,5,15,0,11.0,11.138028798342223,11.044818496362083,-15.449999999999935,-15.530244094377103,-15.447481519843576,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,467.56823033546345,449.9092660222793,463.28937286311407,1,1,1
2020,9,5,15,0,11.0,11.019535219709766,11.004902034851789,-15.399999999999935,-15.554601956771029,-15.300400341750844,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,470.12722805919566,460.4303887404129,474.8929212934752,1,1,1
2020,9,5,15,0,11.0,11.290228721559009,11.43063649150231,-15.349999999999934,-15.158145834782893,-15.503469512577544,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,472.73449762850254,455.79995368523976,422.79830352630245,1,1,1
2020,9,5,15,0,11.0,11.174464127344136,11.437960586643534,-15.299999999999933,-15.263331598852263,-15.461659657070964,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,475.38924470626176,460.6322712963647,424.3929095976196,1,1,1
2020,9,5,15,0,11.0,10.832055631563845,10.575220855138038,-15.249999999999932,-15.369878529088737,-15.355151004336085,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,478.0906782926784,488.1703981359896,514.370169012024,1,1,1
2020,9,5,15,0,11.0,10.84817346768926,11.068351195155431,-15.199999999999932,-15.16992124270469,-14.824765832156755,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,480.83801140770584,497.0843290214841,496.5935195547539,1,1,1
2020,9,5,15,0,11.0,11.19008476763721,10.820317065730329,-15.149999999999931,-15.265380731132412,-15.05161616569863,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,483.6304617321056,459.0287998455758,506.2895420646959,1,1,1
2020,9,5,15,0,11.0,10.735953358595872,11.235888024144257,-15.09999999999993,-14.73370824682906,-15.19383513042087,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,486.4672522077252,532.7466009058519,458.7893282306556,1,1,1
2020,9,5,15,0,11.0,10.657373094181825,10.977092030949477,-15.04999999999993,-14.779225525166847,-14.802436737605237,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,489.3476115976959,537.3575298152334,506.3220763123099,1,1,1
2020,9,5,15,0,11.0,10.681114468241127,11.001048739943636,-14.999999999999929,-15.119875004590684,-14.990603881246981,130.40782601237922,130.40782601237922,130.40782601237922,936.7241279054939,936.7241279054939,936.7241279054939,492.2707750073794,515.9381528760078,492.7267423096735,1,1,1
